ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Cooling Capacity (Btu/hr),Type,Reverse Cycle,Casement Window,Product Class,Variable Speed Compressor,Energy Efficiency Ratio (EER),Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier
2252898,GREE,GJC08BS-A3NRNE2B,",G16-8ESVWAC,; ,G17-8ESCWAC1,; ,GJC08BS-A3NRNC5B,; ,GJC08BS-A3NRND2B,; ,GJC08BS-A3NRNF2B,; ,GJC08BS-A3NRNG2B,; ,GJC08BS-A3NRNH1C,; ,GRR-E08VS-ESR4,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,11/15/2015,11/11/2015,"United States, Canada",ES_1105164_GJC08BS-A3NRNE2B_11122015062644_9604493
2281410,GREE,GJC08BS-A3NRNF2C,",G17-8ESCWAC,; ,GJC08BS-A3NRNC5C,; ,GJC08BS-A3NRND2C,; ,GJC08BS-A3NRNE2C,; ,GJC08BS-A3NRNG2C,; ,GJC08BS-A3NRNH1A,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,10/01/2016,10/13/2016,"United States, Canada",ES_1105164_GJC08BS-A3NRNF2C_10132016094613_1973996
2306337,GREE,GJC08BS-A3NRNH2C,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,11/01/2017,11/13/2017,"United States, Canada",ES_1105164_GJC08BS-A3NRNH2C_11132017124633_7193704
2328325,GREE,GJC10BL-A6NRNH2B,,10200,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,638,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC10BL-A6NRNH2B_10232018124440_70199136
2253539,GREE,GJC10BR-A3NRNF2A,",GJC10BR-A3NRNC5A,; ,GJC10BR-A3NRND2A,; ,GJC10BR-A3NRNE2A,; ,GJC10BR-A3NRNG2A,; ,GJC10BR-A3NRNH1A,",10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12.1,11,620,No,,,,01/01/2019,11/13/2015,"United States, Canada",ES_1105164_GJC10BR-A3NRNF2A_11132015091808_6288335
2253540,GREE,GJC10BR-A3NRNF2B,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12.1,11,620,No,,,,01/01/2019,11/13/2015,"United States, Canada",ES_1105164_GJC10BR-A3NRNF2B_11132015091826_6306280
2284559,GREE,GJC10BR-A3NRNF2C,",G17-10ESCWAC,; ,G17-10ESHWAC-CA,; ,GJC10BR-A3NRNC5C,; ,GJC10BR-A3NRND2C,; ,GJC10BR-A3NRNE2C,; ,GJC10BR-A3NRNE3C,; ,GJC10BR-A3NRNG2C,; ,GJC10BR-A3NRNH1C,; ,GJC10BR-A3NRNH2C,; ,GJC10BR-A3NRNJ1C,",10200,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,638,No,,,,11/15/2016,11/20/2016,"United States, Canada",ES_1105164_GJC10BR-A3NRNF2C_11212016075835_5115755
2283776,GREE,GJC10BR-A3NRNJ1A,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12.1,11,620,No,,,,01/01/2019,11/11/2016,"United States, Canada",ES_1105164_GJC10BR-A3NRNJ1A_11142016075316_9996163
2252992,GREE,GJC12BR-A3NRNF2A,",G17-12ESCWAC1,; ,GJC12BR-A3NRNC5A,; ,GJC12BR-A3NRND2A,; ,GJC12BR-A3NRNE2A,; ,GJC12BR-A3NRNG2A,",12050,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,753,No,,,,11/15/2015,11/13/2015,"United States, Canada",ES_1105164_GJC12BR-A3NRNF2A_11132015091838_6318893
2284557,GREE,GJC12BR-A3NRNF2C,",G17-12ESCWAC,; ,G17-12ESHWAC,; ,GJC12BR-A3NRNC5C,; ,GJC12BR-A3NRND2C,; ,GJC12BR-A3NRNE2C,; ,GJC12BR-A3NRNE3C,; ,GJC12BR-A3NRNG2C,; ,GJC12BR-A3NRNH1C,; ,GJC12BR-A3NRNH2C,; ,GJC12BR-A3NRNJ1C,",12100,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,756,No,,,,11/15/2016,11/20/2016,"United States, Canada",ES_1105164_GJC12BR-A3NRNF2C_11212016075850_5130816
2283775,GREE,GJC12BR-A3NRNJ1A,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,01/01/2019,11/11/2016,"United States, Canada",ES_1105164_GJC12BR-A3NRNJ1A_11142016075336_0016205
2328326,GREE,GJC12BR-A6NRNH2A,,12100,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,756,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC12BR-A6NRNH2A_10232018124440_70199136
2253515,GREE,GJC14BY-A3NRNF2A,",G17-14ESCWAC1,; ,GJC14BY-A3NRNC5A,; ,GJC14BY-A3NRND2A,; ,GJC14BY-A3NRNG2A,",14300,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,909,No,,,,11/15/2015,11/24/2015,"United States, Canada",ES_1105164_GJC14BY-A3NRNF2A_11252015043954_6394682
2281411,GREE,GJC14BY-A3NRNF2B,",G17-14ESCWAC,; ,GJC14BY-A3NRNC5C,; ,GJC14BY-A3NRND2B,; ,GJC14BY-A3NRNE2C,; ,GJC14BY-A3NRNE3B,; ,GJC14BY-A3NRNG2B,; ,GJC14BY-A3NRNH1A,",14300,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,909,No,,,,10/01/2016,10/13/2016,"United States, Canada",ES_1105164_GJC14BY-A3NRNF2B_10132016094625_1985062
2306338,GREE,GJC15BY-A3NRNH2A,,15000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,953,No,,,,11/01/2017,11/13/2017,"United States, Canada",ES_1105164_GJC15BY-A3NRNH2A_11132017124717_7237470
2328327,GREE,GJC15BY-A6NRNH2A,,15000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,,11.8,10,953,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC15BY-A6NRNH2A_10232018124440_70199136
2253512,GREE,GJC18BY-D3NRNE2A,",GJC18BY-D3NRNC5A,; ,GJC18BY-D3NRND2A,; ,GJC18BY-D3NRNF2A,; ,GJC18BY-D3NRNG2A,",18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,01/01/2019,11/24/2015,"United States, Canada",ES_1105164_GJC18BY-D3NRNE2A_11252015044022_6422379
2281408,GREE,GJC18BY-D3NRNE2B,",GJC18BY-D3NRNC5B,; ,GJC18BY-D3NRND2B,; ,GJC18BY-D3NRNE2C,; ,GJC18BY-D3NRNE3B,; ,GJC18BY-D3NRNF2B,; ,GJC18BY-D3NRNG2B,; ,GJC18BY-D3NRNH1A,; ,GJC18BY-D3NRNH2B,",18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,01/01/2019,10/13/2016,"United States, Canada",ES_1105164_GJC18BY-D3NRNE2B_10132016094641_2001379
2331814,GREE,GJC22BN-D3NRNH2F,,22000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1602,No,,,,12/19/2018,12/20/2018,"United States, Canada",ES_1105164_GJC22BN-D3NRNH2F_12202018075350_2430497
2306770,GREE,GJC22BN-D3NRNH2N,,22000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1602,No,,,,11/15/2017,11/23/2017,"United States, Canada",ES_1105164_GJC22BN-D3NRNH2N_11242017051646_0606919
2252841,GREE,GJC24BN-D3NRNE2L,",GJC24BN-D3NRNC5L,; ,GJC24BN-D3NRND2L,; ,GJC24BN-D3NRNF2L,; ,GJC24BN-D3NRNG2L,",24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,01/01/2019,11/05/2015,"United States, Canada",ES_1105164_GJC24BN-D3NRNE2L_11062015060154_9714547
2284558,GREE,GJC24BN-D3NRNF2M,",GJC24BN-D3NRNC5M,; ,GJC24BN-D3NRND2M,; ,GJC24BN-D3NRNE2M,; ,GJC24BN-D3NRNE3M,; ,GJC24BN-D3NRNG2M,; ,GJC24BN-D3NRNH1A,",24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,01/01/2019,11/20/2016,"United States, Canada",ES_1105164_GJC24BN-D3NRNF2M_11212016075903_5143417
2306772,GREE,GJC25BN-D3NRNH2N,,25000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1820,No,,,,11/15/2017,11/23/2017,"United States, Canada",ES_1105164_GJC25BN-D3NRNH2N_11242017051735_0655788
2252840,Haier,ESA406R,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,10/30/2015,10/16/2015,"United States, Canada",ES_31566_ESA406R_10272015061212_6332592
2256387,Haier,ESA408R,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,12/15/2015,01/08/2016,"United States, Canada",ES_31566_ESA408R_01112016082416_0656495
2257817,Haier,ESA410R,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,01/31/2016,02/03/2016,"United States, Canada",ES_31566_ESA410R_02042016074941_2181660
2257816,Haier,ESA412R,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,01/01/2016,02/02/2016,"United States, Canada",ES_31566_ESA412R_02042016074953_2193163
2264446,Haier,ESAQ406R,",ESAQ406T,",6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,04/01/2016,04/18/2016,"United States, Canada",ES_31566_ESAQ406R_04192016110049_3649188
2308604,Haier,QHC08LX*#,",QHM08LX*#,",8050,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,503,No,,,,01/01/2018,01/02/2018,United States,ES_1123206_QHC08LX*#_12182017141049_4062464
2308414,Haier,QHC10AX*#,",QHM10AX*#,",10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,01/01/2018,12/27/2017,United States,ES_1123206_QHC10AX*#_12182017141324_489008
2308415,Haier,QHC12AX*#,",QHM12AX*#,; ,QHM12AX-W*#,",11600,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,725,No,,,,01/01/2018,12/25/2017,United States,ES_1123206_QHC12AX*#_12182017141931_405847
2308417,Haier,QHC15AX*#,",QHM15AX*#,",15000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,953,No,,,,01/01/2018,12/25/2017,United States,ES_1123206_QHC15AX*#_12182017142735_5113946
2308605,Haier,QHC18DX*#,",QHM18DX*#,",18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,01/01/2018,01/02/2018,United States,ES_1123206_QHC18DX*#_12182017142248_2996942
2308416,Haier,QHC24DX*#,",QHM24DX*#,",23500,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1711,No,,,,01/01/2018,12/25/2017,United States,ES_1123206_QHC24DX*#_12182017142511_6292535
2328603,Haier,QHJ10LY*#,",ESA510S,",10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,11.4,5,658,Yes,,,Yes,10/26/2018,10/30/2018,United States,ES_1123206_QHJ10LY*#_10292018151324_3657953
2328605,Haier,QHJ12AY*#,",ESA512S,",11900,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,11.4,5,783,Yes,,,Yes,10/26/2018,10/30/2018,United States,ES_1123206_QHJ12AY*#_10292018153122_3596765
2309218,Haier,QHM05LX*#,,5500,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,,12.1,10,341,No,,,,01/11/2018,01/01/2017,United States,ES_1123206_QHM05LX*#_01112018162733_3103601
2309217,Haier,QHM06LX*#,,6150,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,381,No,,,,01/11/2018,01/01/2017,United States,ES_1123206_QHM06LX*#_01112018162119_1628839
2333936,Insignia,NS-AC12WWH0,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,01/10/2019,01/10/2019,United States,ES_1059185_NS-AC12WWH0_01112019022358_3438803
2333937,Insignia,NS-AC12WWH0-C,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,01/10/2019,01/10/2019,Canada,ES_1059185_NS-AC12WWH0-C_01112019022407_3447742
2333833,Insignia,NS-AC6WWH0,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,01/10/2019,01/10/2019,United States,ES_1059185_NS-AC6WWH0_01112019021136_2696061
2333834,Insignia,NS-AC6WWH0-C,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,01/10/2019,01/10/2019,Canada,ES_1059185_NS-AC6WWH0-C_01112019021147_2707809
2253897,Kenmore,253.7706,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,11/19/2015,10/19/2015,"United States, Canada",ES_15649_253.77060_11202015105425_4731561
2253898,Kenmore,253.7708,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,10/19/2015,10/19/2015,"United States, Canada",ES_15649_253.77080_11202015110104_1018335
2253899,Kenmore,253.7711,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,10/19/2015,10/19/2015,"United States, Canada",ES_15649_253.77110_11202015132437_451471
2253900,Kenmore,253.7712,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,10/19/2015,10/19/2015,"United States, Canada",ES_15649_253.77120_11202015132941_3105432
2257607,Kenmore,861.10057,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,02/01/2016,02/01/2016,"United States, Canada",ES_15649_861.10057_02022016030033_2033313
2257606,Kenmore,861.10058,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,02/01/2016,02/01/2016,"United States, Canada",ES_15649_861.10058_02022016030311_2191561
2257604,Kenmore,861.10059,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,02/01/2016,02/01/2016,"United States, Canada",ES_15649_861.10059_02022016030347_2227663
2257605,Kenmore,861.10063,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,02/01/2016,02/01/2016,"United States, Canada",ES_15649_861.10063_02022016030913_2553684
2254532,Kenmore Elite,253.77062,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,11/18/2015,11/23/2015,United States,ES_15649_253.77062_11182015162341_9950219
2253901,Kenmore Elite,253.77082,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,10/29/2015,10/29/2015,"United States, Canada",ES_15649_253.77082_11202015133415_3200494
2253895,Kenmore Elite,253.77085,,8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,10/26/2015,10/26/2015,"United States, Canada",ES_15649_253.77085_11202015154158_2762567
2253896,Kenmore Elite,253.77135,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,11/20/2015,10/27/2015,"United States, Canada",ES_15649_253.77135_11202015155040_8536645
2253159,Kenmore Elite,253.7715,,15100,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,960,No,,,,11/19/2015,10/27/2015,United States,ES_15649_253.77150_11192015171557_4422265
2253894,Kenmore Elite,253.7725,,25000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1820,No,,,,11/20/2015,10/27/2015,United States,ES_15649_253.77250_11202015153613_272790
2291094,Kenmore Elite,580.77087710,",77087,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,02/17/2017,02/16/2017,United States,ES_15649_580.7708771_02212017051850_4330637
2291093,Kenmore Elite,580.77107710,",77107,",10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,02/17/2017,02/16/2017,United States,ES_15649_580.7710771_02212017052246_4566184
2291092,Kenmore Elite,580.77127710,",77127,",12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,02/17/2017,02/16/2017,United States,ES_15649_580.7712771_02212017052321_4601317
2291091,Kenmore Elite,580.77157710,",77157,",15000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,953,No,,,,02/17/2017,02/16/2017,United States,ES_15649_580.7715771_02212017052350_4630286
2291087,Kenmore Elite,580.77187710 208V,",77187 208V,",17500,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1112,No,,,,02/17/2017,02/16/2017,United States,ES_15649_580.77187710 208V_02212017052507_4707282
2291088,Kenmore Elite,580.77187710 230V,",77187 230V,",18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,02/17/2017,02/16/2017,United States,ES_15649_580.77187710 230V_02212017052622_4782555
2291089,Kenmore Elite,580.77247710 208V,",77247 208V,",24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,02/17/2017,02/16/2017,United States,ES_15649_580.77247710 208V_02212017052655_4815545
2291090,Kenmore Elite,580.77247710 230V,",77247 230V,",24500,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1784,No,,,,02/17/2017,02/16/2017,United States,ES_15649_580.77247710 230V_02212017052724_4844653
2263350,Koldfront,WAC10002WCO,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,03/25/2016,03/27/2016,"United States, Canada",ES_1074063_WAC10002WCO_03282016073517_0517950
2329585,Koldfront,WAC10003WCO,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,625,No,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1074063_WAC10003WCO_11072018110307_70204436
2263352,Koldfront,WAC12002WCO,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,03/25/2016,03/27/2016,"United States, Canada",ES_1074063_WAC12002WCO_03282016073529_0529071
2329586,Koldfront,WAC12003WCO,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1074063_WAC12003WCO_11072018110307_70204436
2312895,Koldfront,WAC6002WCO,,6050,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,375,No,,,,03/15/2018,03/20/2018,"United States, Canada",ES_1074063_WAC6002WCO_03212018013643_6203651
2263351,Koldfront,WAC8002WCO,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,03/25/2016,03/27/2016,"United States, Canada",ES_1074063_WAC8002WCO_03282016073541_0541222
2329584,Koldfront,WAC8003WCO,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,11/01/2018,11/08/2018,"United States, Canada",ES_1074063_WAC8003WCO_11072018110307_70204436
2290131,Koldfront,WTC10002WCO115V,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,02/03/2017,02/03/2017,"United States, Canada",ES_1074063_WTC10002WCO115V_02072017071641_1801193
2290130,Koldfront,WTC10012WCO230V,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,02/03/2017,02/03/2017,"United States, Canada",ES_1074063_WTC10012WCO230V_02072017071653_1813505
2290134,Koldfront,WTC12002WCO115V,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,02/03/2017,02/03/2017,"United States, Canada",ES_1074063_WTC12002WCO115V_02072017071704_1824736
2290133,Koldfront,WTC12012WCO230V,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,02/03/2017,02/03/2017,"United States, Canada",ES_1074063_WTC12012WCO230V_02072017071716_1836842
2329129,Koldfront,WTC8002WCO,,8300,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,,10.6,10,587,No,,,,09/01/2018,11/05/2018,United States,ES_1074063_WTC8002WCO_11052018063554_9754819
2328400,Koolking,KWH051CE1A,,5000,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,,12.1,10,310,No,,,,10/25/2018,10/18/2018,"United States, Canada",ES_1138537_KWH051CE1A_10232018042456_70202380
2328401,Koolking,KWH061CE1A,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1138537_KWH061CE1A_10232018042456_70202380
2328402,Koolking,KWH081CE1A,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1138537_KWH081CE1A_10232018042456_70202380
2328403,Koolking,KWH101CE1A,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,625,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1138537_KWH101CE1A_10232018042456_70202380
2328404,Koolking,KWH121CE1A,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1138537_KWH121CE1A_10232018042456_70202380
2328405,Koolking,KWH151CE1A,,15100,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,,11.8,10,960,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1138537_KWH151CE1A_10232018042456_70202380
2255503,Koolking,MWECK-05CRN1-BCL1,,5000,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,,12.1,10,310,No,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-05CRN1-BCL1_12242015073416_2456049
2255504,Koolking,MWECK-06CRN1-BCL1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-06CRN1-BCL1_12242015073427_2467015
2255505,Koolking,MWECK-08CRN1-BCL0,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-08CRN1-BCL0_12242015073439_2479905
2255506,Koolking,MWECK-10CRN1-BCL0,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-10CRN1-BCL0_12242015073453_2493933
2255507,Koolking,MWECK-12CRN1-BCL0,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-12CRN1-BCL0_12242015073507_2507239
2255508,Koolking,MWECK-15CRN1-BCK8,,15100,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,960,No,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-15CRN1-BCK8_12242015073520_2520408
2255509,Koolking,MWECK-18CRN1-MCK8,,18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-18CRN1-MCK8_12242015073535_2535101
2255510,Koolking,MWECK-25CRN1-MCJ3,,25000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1820,No,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECK-25CRN1-MCJ3_12242015073552_2552299
2255511,Koolking,MWECW2-10CRN1-BCJ6,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECW2-10CRN1-BCJ6_12242015073603_2563599
2255497,Koolking,MWECW2-12CRN1-BCJ5,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,857,No,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1030337_MWECW2-12CRN1-BCJ5_12242015073616_2576852
